date,region,species,obs_freq,count,wind_speed
2022-04-12,Süd,Eurasian Wigeon,1,1,13.5
2022-04-12,Süd,Tufted Duck,1,1,13.5
2022-04-13,Nord,Mallard,1,1,17.7
2022-04-13,Süd,Mallard,1,4,11.3
2022-04-13,Süd,Eurasian Wigeon,1,22,11.3
2022-04-13,Süd,Tufted Duck,1,1,11.3
2022-04-14,Nord,Mallard,1,1,19.4
2022-04-14,Süd,Mallard,1,3,10.6
2022-04-14,Süd,Eurasian Wigeon,1,15,10.6
2022-04-14,Süd,Tufted Duck,1,5,10.6
2022-04-15,Süd,Mallard,1,15,14.6
2022-04-15,Süd,Eurasian Wigeon,1,2,14.6
2022-04-15,Süd,Tufted Duck,1,2,14.6
2022-04-16,Nord,Mallard,1,2,15.1
2022-04-16,Nord,Tufted Duck,1,7,15.1
2022-04-16,Süd,Mallard,1,3,17.9
2022-04-16,Süd,Eurasian Wigeon,1,1,17.9
2022-04-16,Süd,Tufted Duck,1,2,17.9
2022-04-17,Nord,Mallard,1,3,9.8
2022-04-17,Süd,Mallard,1,2,18.0
2022-04-17,Süd,Eurasian Wigeon,1,2,18.0
2022-04-17,Süd,Tufted Duck,1,50,18.0
2022-04-18,Süd,Mallard,1,4,15.6
2022-04-18,Süd,Eurasian Wigeon,1,1,15.6
2022-04-18,Süd,Tufted Duck,1,1,15.6
2022-04-19,Nord,Mallard,1,3,17.7
2022-04-19,Süd,Mallard,1,2,21.2
2022-04-19,Süd,Tufted Duck,1,1,21.2
2022-04-20,Nord,Mallard,1,7,16.7
2022-04-20,Nord,Tufted Duck,1,2,16.7
2022-04-20,Süd,Mallard,1,1,15.3
2022-04-20,Süd,Eurasian Wigeon,1,2,15.3
2022-04-20,Süd,Tufted Duck,1,3,15.3
2022-04-21,Nord,Mallard,1,2,19.1
2022-04-21,Süd,Mallard,1,1,16.1
2022-04-21,Süd,Eurasian Wigeon,1,6,16.1
2022-04-21,Süd,Tufted Duck,1,20,16.1
2022-04-22,Nord,Mallard,1,3,25.3
2022-04-22,Süd,Mallard,1,7,14.0
2022-04-22,Süd,Eurasian Wigeon,1,2,14.0
2022-04-22,Süd,Tufted Duck,1,1,14.0
2022-04-23,Nord,Mallard,1,2,24.8
2022-04-23,Nord,Eurasian Wigeon,1,2,24.8
2022-04-23,Süd,Mallard,1,1,20.1
2022-04-23,Süd,Eurasian Wigeon,1,1,20.1
2022-04-23,Süd,Tufted Duck,1,80,20.1
2022-04-24,Süd,Mallard,1,15,20.6
2022-04-24,Süd,Tufted Duck,1,4,20.6
2022-04-25,Süd,Mallard,1,1,20.2
2022-04-25,Süd,Eurasian Wigeon,1,10,20.2
2022-04-25,Süd,Tufted Duck,1,1,20.2
2022-04-26,Süd,Mallard,1,2,27.2
2022-04-26,Süd,Tufted Duck,1,4,27.2
2022-04-27,Süd,Mallard,1,4,10.3
2022-04-27,Süd,Tufted Duck,1,6,10.3
2022-04-28,Nord,Mallard,1,14,18.7
2022-04-28,Süd,Mallard,1,2,15.7
2022-04-28,Süd,Eurasian Wigeon,1,1,15.7
2022-04-28,Süd,Tufted Duck,1,7,15.7
2022-04-29,Nord,Mallard,1,5,17.3
2022-04-29,Süd,Mallard,1,2,17.7
2022-04-29,Süd,Eurasian Wigeon,1,1,17.7
2022-04-29,Süd,Tufted Duck,1,2,17.7
2022-04-30,Nord,Mallard,1,1,14.2
2022-04-30,Nord,Tufted Duck,1,1,14.2
2022-04-30,Süd,Mallard,1,6,14.9
2022-04-30,Süd,Eurasian Wigeon,1,1,14.9
2022-04-30,Süd,Tufted Duck,1,2,14.9
2022-05-01,Nord,Mallard,1,13,10.7
2022-05-01,Nord,Tufted Duck,1,5,10.7
2022-05-01,Süd,Mallard,1,1,10.1
2022-05-01,Süd,Eurasian Wigeon,1,2,10.1
2022-05-01,Süd,Tufted Duck,1,15,10.1
2022-05-02,Nord,Mallard,1,3,16.1
2022-05-02,Nord,Tufted Duck,1,1,16.1
2022-05-02,Süd,Mallard,1,9,13.0
2022-05-02,Süd,Tufted Duck,1,1,13.0
2022-05-03,Nord,Mallard,1,11,18.6
2022-05-03,Nord,Tufted Duck,1,3,18.6
2022-05-03,Süd,Mallard,1,11,17.1
2022-05-03,Süd,Eurasian Wigeon,1,2,17.1
2022-05-03,Süd,Tufted Duck,1,7,17.1
2022-05-04,Süd,Mallard,1,2,18.4
2022-05-04,Süd,Tufted Duck,1,4,18.4
2022-05-05,Süd,Mallard,1,11,17.2
2022-05-05,Süd,Eurasian Wigeon,1,2,17.2
2022-05-05,Süd,Tufted Duck,1,2,17.2
2022-05-06,Nord,Mallard,1,1,13.0
2022-05-06,Nord,Tufted Duck,1,6,13.0
2022-05-06,Süd,Mallard,1,6,13.4
2022-05-06,Süd,Eurasian Wigeon,1,2,13.4
2022-05-06,Süd,Tufted Duck,1,2,13.4
2022-05-07,Nord,Mallard,1,1,18.1
2022-05-07,Süd,Mallard,1,1,8.8
2022-05-07,Süd,Eurasian Wigeon,1,1,8.8
2022-05-07,Süd,Tufted Duck,1,2,8.8
2022-05-08,Nord,Mallard,1,3,12.0
2022-05-08,Nord,Tufted Duck,1,3,12.0
2022-05-08,Süd,Mallard,1,14,16.1
2022-05-08,Süd,Eurasian Wigeon,1,1,16.1
2022-05-08,Süd,Tufted Duck,1,1,16.1
2022-05-09,Nord,Mallard,1,4,13.8
2022-05-09,Süd,Mallard,1,2,14.9
2022-05-09,Süd,Eurasian Wigeon,1,1,14.9
2022-05-09,Süd,Tufted Duck,1,12,14.9
2022-05-10,Nord,Mallard,1,4,24.8
2022-05-10,Süd,Mallard,1,1,11.9
2022-05-10,Süd,Tufted Duck,1,2,11.9
2022-05-11,Nord,Mallard,1,1,25.6
2022-05-11,Nord,Tufted Duck,1,16,25.6
2022-05-11,Süd,Mallard,1,1,15.3
2022-05-11,Süd,Eurasian Wigeon,1,2,15.3
2022-05-11,Süd,Tufted Duck,1,2,15.3
2022-05-12,Nord,Mallard,1,11,27.6
2022-05-12,Süd,Mallard,1,1,22.0
2022-05-12,Süd,Tufted Duck,1,4,22.0
2022-05-13,Süd,Mallard,1,2,18.1
2022-05-13,Süd,Tufted Duck,1,5,18.1
2022-05-14,Nord,Mallard,1,6,25.3
2022-05-14,Nord,Tufted Duck,1,15,25.3
2022-05-14,Süd,Mallard,1,3,11.7
2022-05-14,Süd,Eurasian Wigeon,1,5,11.7
2022-05-14,Süd,Tufted Duck,1,1,11.7
2022-05-15,Nord,Mallard,1,1,16.9
2022-05-15,Süd,Mallard,1,1,10.2
2022-05-15,Süd,Eurasian Wigeon,1,1,10.2
2022-05-15,Süd,Tufted Duck,1,6,10.2
2022-05-16,Nord,Mallard,1,16,18.6
2022-05-16,Nord,Tufted Duck,1,1,18.6
2022-05-16,Süd,Mallard,1,5,16.8
2022-05-16,Süd,Tufted Duck,1,1,16.8
2022-05-17,Nord,Mallard,1,1,11.3
2022-05-17,Süd,Mallard,1,5,14.3
2022-05-17,Süd,Tufted Duck,1,1,14.3
2022-05-18,Nord,Mallard,1,20,17.2
2022-05-18,Nord,Tufted Duck,1,4,17.2
2022-05-18,Süd,Mallard,1,1,14.9
2022-05-18,Süd,Eurasian Wigeon,1,4,14.9
2022-05-18,Süd,Tufted Duck,1,4,14.9
2022-05-19,Süd,Mallard,1,2,14.1
2022-05-19,Süd,Tufted Duck,1,2,14.1
2022-05-20,Nord,Mallard,1,1,42.2
2022-05-20,Nord,Tufted Duck,1,1,42.2
2022-05-20,Süd,Mallard,1,2,25.8
2022-05-20,Süd,Tufted Duck,1,1,25.8
2022-05-21,Nord,Mallard,1,1,32.4
2022-05-21,Nord,Tufted Duck,1,4,32.4
2022-05-21,Süd,Mallard,1,2,21.3
2022-05-21,Süd,Eurasian Wigeon,1,1,21.3
2022-05-21,Süd,Tufted Duck,1,5,21.3
2022-05-22,Nord,Mallard,1,1,13.0
2022-05-22,Nord,Tufted Duck,1,2,13.0
2022-05-22,Süd,Mallard,1,1,9.6
2022-05-22,Süd,Tufted Duck,1,6,9.6
2022-05-23,Nord,Mallard,1,15,25.3
2022-05-23,Süd,Mallard,1,1,19.9
2022-05-23,Süd,Tufted Duck,1,1,19.9
2022-05-24,Nord,Mallard,1,1,22.7
2022-05-24,Süd,Mallard,1,1,17.7
2022-05-24,Süd,Eurasian Wigeon,1,2,17.7
2022-05-24,Süd,Tufted Duck,1,1,17.7
2022-05-25,Nord,Mallard,1,3,24.5
2022-05-25,Süd,Mallard,1,1,9.0
2022-05-25,Süd,Tufted Duck,1,2,9.0
2022-05-26,Nord,Mallard,1,4,31.7
2022-05-26,Süd,Mallard,1,1,18.0
2022-05-26,Süd,Eurasian Wigeon,1,1,18.0
2022-05-26,Süd,Tufted Duck,1,2,18.0
2022-05-27,Nord,Mallard,1,24,34.7
2022-05-27,Nord,Tufted Duck,1,6,34.7
2022-05-27,Süd,Mallard,1,1,25.2
2022-05-27,Süd,Tufted Duck,1,2,25.2
2022-05-28,Nord,Mallard,1,9,35.4
2022-05-28,Nord,Tufted Duck,1,6,35.4
2022-05-28,Süd,Mallard,1,1,15.1
2022-05-28,Süd,Tufted Duck,1,8,15.1
2022-05-29,Süd,Mallard,1,4,13.9
2022-05-29,Süd,Tufted Duck,1,6,13.9
2022-05-30,Nord,Mallard,1,2,12.0
2022-05-30,Süd,Mallard,1,8,8.7
2022-05-30,Süd,Tufted Duck,1,53,8.7
2022-05-31,Nord,Mallard,1,3,9.6
2022-05-31,Nord,Tufted Duck,1,8,9.6
2022-05-31,Süd,Mallard,1,1,17.3
2022-05-31,Süd,Tufted Duck,1,45,17.3
2022-06-01,Nord,Mallard,1,4,13.6
2022-06-01,Süd,Mallard,1,2,17.9
2022-06-01,Süd,Tufted Duck,1,2,17.9
2022-06-02,Nord,Mallard,1,9,24.2
2022-06-02,Süd,Mallard,1,2,13.5
2022-06-02,Süd,Tufted Duck,1,2,13.5
2022-06-03,Nord,Mallard,1,3,9.7
2022-06-03,Süd,Mallard,1,1,16.3
2022-06-03,Süd,Tufted Duck,1,20,16.3
2022-06-04,Nord,Mallard,1,2,13.1
2022-06-04,Nord,Tufted Duck,1,2,13.1
2022-06-04,Süd,Mallard,1,1,10.7
2022-06-04,Süd,Eurasian Wigeon,1,1,10.7
2022-06-04,Süd,Tufted Duck,1,1,10.7
2022-06-05,Nord,Mallard,1,8,21.5
2022-06-05,Nord,Tufted Duck,1,7,21.5
2022-06-05,Süd,Mallard,1,6,25.9
2022-06-05,Süd,Tufted Duck,1,4,25.9
2022-06-06,Nord,Mallard,1,1,26.0
2022-06-06,Nord,Tufted Duck,1,6,26.0
2022-06-06,Süd,Mallard,1,5,19.2
2022-06-06,Süd,Tufted Duck,1,1,19.2
2022-06-07,Süd,Mallard,1,5,10.9
2022-06-07,Süd,Tufted Duck,1,2,10.9
2022-06-08,Süd,Mallard,1,2,21.0
2022-06-08,Süd,Tufted Duck,1,6,21.0
2022-06-09,Nord,Mallard,1,6,21.1
2022-06-09,Süd,Mallard,1,6,17.1
2022-06-09,Süd,Tufted Duck,1,30,17.1
2022-06-10,Nord,Mallard,1,4,19.3
2022-06-10,Süd,Mallard,1,5,14.3
2022-06-10,Süd,Tufted Duck,1,6,14.3
2022-06-11,Nord,Mallard,1,4,21.8
2022-06-11,Nord,Tufted Duck,1,8,21.8
2022-06-11,Süd,Mallard,1,2,9.8
2022-06-11,Süd,Tufted Duck,1,1,9.8
2022-06-12,Nord,Mallard,1,5,21.6
2022-06-12,Nord,Tufted Duck,1,3,21.6
2022-06-12,Süd,Mallard,1,10,10.9
2022-06-12,Süd,Tufted Duck,1,8,10.9
2022-06-13,Nord,Mallard,1,3,26.0
2022-06-13,Süd,Mallard,1,15,21.8
2022-06-14,Nord,Mallard,1,5,17.0
2022-06-14,Süd,Mallard,1,30,9.2
2022-06-14,Süd,Tufted Duck,1,8,9.2
2022-06-15,Süd,Mallard,1,3,12.7
2022-06-15,Süd,Tufted Duck,1,10,12.7
2022-06-16,Süd,Mallard,1,1,18.0
2022-06-16,Süd,Tufted Duck,1,107,18.0
2022-06-17,Nord,Mallard,1,7,10.9
2022-06-17,Nord,Tufted Duck,1,2,10.9
2022-06-17,Süd,Mallard,1,1,9.5
2022-06-17,Süd,Tufted Duck,1,2,9.5
2022-06-18,Nord,Mallard,1,20,19.2
2022-06-18,Nord,Tufted Duck,1,2,19.2
2022-06-18,Süd,Mallard,1,1,11.2
2022-06-18,Süd,Tufted Duck,1,13,11.2
2022-06-19,Süd,Mallard,1,13,14.9
2022-06-19,Süd,Tufted Duck,1,4,14.9
2022-06-20,Süd,Mallard,1,6,25.8
2022-06-20,Süd,Tufted Duck,1,1,25.8
2022-06-21,Nord,Mallard,1,6,15.3
2022-06-21,Süd,Mallard,1,20,12.4
2022-06-21,Süd,Tufted Duck,1,5,12.4
2022-06-22,Nord,Mallard,1,2,17.4
2022-06-22,Süd,Mallard,1,6,12.0
2022-06-22,Süd,Tufted Duck,1,26,12.0
2022-06-23,Süd,Mallard,1,10,16.1
2022-06-23,Süd,Tufted Duck,1,7,16.1
2022-06-24,Süd,Mallard,1,2,20.6
2022-06-24,Süd,Tufted Duck,1,2,20.6
2022-06-25,Süd,Mallard,1,2,15.0
2022-06-25,Süd,Tufted Duck,1,3,15.0
2022-06-26,Nord,Mallard,1,3,15.1
2022-06-26,Nord,Tufted Duck,1,2,15.1
2022-06-26,Süd,Mallard,1,16,12.6
2022-06-26,Süd,Tufted Duck,1,1,12.6
2022-06-27,Süd,Mallard,1,7,22.8
2022-06-27,Süd,Tufted Duck,1,2,22.8
2022-06-28,Süd,Mallard,1,15,17.3
2022-06-28,Süd,Tufted Duck,1,3,17.3
2022-06-29,Süd,Mallard,1,6,13.0
2022-06-29,Süd,Tufted Duck,1,2,13.0
2022-06-30,Süd,Mallard,1,18,14.2
2022-06-30,Süd,Tufted Duck,1,12,14.2
2022-07-01,Süd,Mallard,1,3,19.2
2022-07-01,Süd,Tufted Duck,1,10,19.2
2022-07-02,Nord,Mallard,1,3,17.7
2022-07-02,Süd,Mallard,1,26,18.2
2022-07-02,Süd,Tufted Duck,1,2,18.2
2022-07-03,Süd,Mallard,1,12,12.0
2022-07-03,Süd,Tufted Duck,1,12,12.0
2022-07-04,Süd,Mallard,1,4,16.6
2022-07-04,Süd,Tufted Duck,1,1,16.6
2022-07-05,Süd,Mallard,1,3,13.4
2022-07-05,Süd,Tufted Duck,1,1,13.4
2022-07-06,Nord,Mallard,1,14,21.5
2022-07-06,Süd,Mallard,1,1,15.5
2022-07-06,Süd,Tufted Duck,1,2,15.5
2022-07-07,Süd,Mallard,1,7,18.1
2022-07-07,Süd,Tufted Duck,1,5,18.1
2022-07-08,Nord,Mallard,1,1,27.5
2022-07-08,Süd,Mallard,1,20,15.0
2022-07-08,Süd,Tufted Duck,1,8,15.0
2022-07-09,Süd,Mallard,1,12,12.3
2022-07-09,Süd,Tufted Duck,1,1,12.3
2022-07-10,Nord,Mallard,1,5,27.0
2022-07-10,Süd,Mallard,1,1,20.2
2022-07-10,Süd,Tufted Duck,1,1,20.2
2022-07-11,Nord,Tufted Duck,1,1,16.3
2022-07-11,Süd,Mallard,1,21,10.5
2022-07-11,Süd,Tufted Duck,1,60,10.5
2022-07-12,Nord,Mallard,1,5,11.4
2022-07-12,Süd,Mallard,1,6,11.8
2022-07-12,Süd,Tufted Duck,1,1,11.8
2022-07-13,Nord,Mallard,1,11,23.2
2022-07-13,Süd,Mallard,1,19,11.4
2022-07-13,Süd,Tufted Duck,1,1,11.4
2022-07-14,Nord,Mallard,1,1,22.2
2022-07-14,Nord,Tufted Duck,1,6,22.2
2022-07-14,Süd,Mallard,1,20,23.3
2022-07-14,Süd,Tufted Duck,1,10,23.3
2022-07-15,Süd,Mallard,1,122,16.6
2022-07-15,Süd,Tufted Duck,1,1,16.6
2022-07-16,Süd,Mallard,1,10,13.9
2022-07-16,Süd,Tufted Duck,1,1,13.9
2022-07-17,Nord,Tufted Duck,1,3,16.4
2022-07-17,Süd,Mallard,1,2,11.2
2022-07-17,Süd,Tufted Duck,1,20,11.2
2022-07-18,Süd,Mallard,1,10,11.0
2022-07-18,Süd,Tufted Duck,1,6,11.0
2022-07-19,Süd,Mallard,1,7,18.4
2022-07-19,Süd,Tufted Duck,1,1,18.4
2022-07-20,Nord,Mallard,1,30,26.4
2022-07-20,Süd,Mallard,1,13,12.9
2022-07-20,Süd,Tufted Duck,1,2,12.9
2022-07-21,Nord,Mallard,1,1,24.3
2022-07-21,Süd,Mallard,1,16,15.1
2022-07-21,Süd,Tufted Duck,1,2,15.1
2022-07-22,Süd,Mallard,1,15,12.7
2022-07-22,Süd,Tufted Duck,1,12,12.7
2022-07-23,Süd,Mallard,1,4,18.7
2022-07-23,Süd,Tufted Duck,1,1,18.7
2022-07-24,Süd,Mallard,1,30,11.7
2022-07-24,Süd,Tufted Duck,1,1,11.7
2022-07-25,Nord,Tufted Duck,1,5,25.1
2022-07-25,Süd,Mallard,1,1,24.8
2022-07-25,Süd,Tufted Duck,1,2,24.8
2022-07-26,Nord,Mallard,1,4,23.8
2022-07-26,Süd,Mallard,1,1,17.9
2022-07-26,Süd,Tufted Duck,1,100,17.9
2022-07-27,Süd,Mallard,1,1,15.3
2022-07-27,Süd,Tufted Duck,1,15,15.3
2022-07-28,Nord,Mallard,1,1,12.9
2022-07-28,Nord,Tufted Duck,1,2,12.9
2022-07-28,Süd,Mallard,1,18,16.5
2022-07-28,Süd,Tufted Duck,1,2,16.5
2022-07-29,Nord,Mallard,1,6,19.0
2022-07-29,Süd,Mallard,1,1,14.8
2022-07-29,Süd,Tufted Duck,1,1,14.8
2022-07-30,Nord,Mallard,1,6,13.4
2022-07-30,Nord,Tufted Duck,1,6,13.4
2022-07-30,Süd,Mallard,1,13,23.4
2022-07-30,Süd,Tufted Duck,1,1,23.4
2022-07-31,Nord,Mallard,1,8,15.3
2022-07-31,Süd,Mallard,1,10,15.9
2022-07-31,Süd,Tufted Duck,1,35,15.9
2022-08-01,Nord,Mallard,1,17,20.0
2022-08-01,Nord,Tufted Duck,1,19,20.0
2022-08-01,Süd,Mallard,1,8,17.8
2022-08-02,Nord,Mallard,1,1,14.9
2022-08-02,Süd,Mallard,1,4,16.4
2022-08-02,Süd,Tufted Duck,1,26,16.4
2022-08-03,Süd,Mallard,1,6,9.7
2022-08-03,Süd,Tufted Duck,1,1,9.7
2022-08-04,Süd,Mallard,1,7,11.5
2022-08-04,Süd,Tufted Duck,1,3,11.5
2022-08-05,Nord,Mallard,1,1,22.0
2022-08-05,Süd,Mallard,1,2,16.6
2022-08-05,Süd,Tufted Duck,1,1,16.6
2022-08-06,Süd,Mallard,1,11,15.2
2022-08-06,Süd,Tufted Duck,1,2,15.2
2022-08-07,Süd,Mallard,1,1,18.2
2022-08-07,Süd,Tufted Duck,1,8,18.2
2022-08-08,Süd,Mallard,1,1,13.4
2022-08-08,Süd,Tufted Duck,1,1,13.4
2022-08-09,Süd,Mallard,1,2,17.4
2022-08-09,Süd,Tufted Duck,1,1,17.4
2022-08-10,Süd,Mallard,1,2,23.0
2022-08-10,Süd,Tufted Duck,1,12,23.0
2022-08-11,Nord,Mallard,1,1,15.1
2022-08-11,Nord,Tufted Duck,1,4,15.1
2022-08-11,Süd,Mallard,1,15,18.6
2022-08-11,Süd,Tufted Duck,1,6,18.6
2022-08-12,Süd,Mallard,1,9,18.7
2022-08-12,Süd,Eurasian Wigeon,1,1,18.7
2022-08-12,Süd,Tufted Duck,1,15,18.7
2022-08-13,Nord,Mallard,1,1,20.9
2022-08-13,Süd,Mallard,1,20,14.5
2022-08-13,Süd,Tufted Duck,1,4,14.5
2022-08-14,Nord,Mallard,1,25,16.9
2022-08-14,Süd,Mallard,1,1,16.1
2022-08-14,Süd,Tufted Duck,1,1,16.1
2022-08-15,Süd,Mallard,1,21,18.1
2022-08-15,Süd,Tufted Duck,1,4,18.1
2022-08-16,Süd,Mallard,1,35,9.9
2022-08-16,Süd,Tufted Duck,1,8,9.9
2022-08-17,Süd,Mallard,1,1,10.1
2022-08-17,Süd,Tufted Duck,1,2,10.1
2022-08-18,Süd,Mallard,1,1,16.7
2022-08-18,Süd,Eurasian Wigeon,1,6,16.7
2022-08-18,Süd,Tufted Duck,1,1,16.7
2022-08-19,Nord,Mallard,1,13,14.5
2022-08-19,Süd,Mallard,1,1,26.2
2022-08-19,Süd,Tufted Duck,1,1,26.2
2022-08-20,Süd,Mallard,1,8,21.3
2022-08-20,Süd,Tufted Duck,1,1,21.3
2022-08-21,Süd,Mallard,1,27,11.9
2022-08-21,Süd,Tufted Duck,1,30,11.9
2022-08-22,Süd,Mallard,1,7,12.3
2022-08-22,Süd,Tufted Duck,1,1,12.3
2022-08-23,Süd,Mallard,1,14,8.9
2022-08-23,Süd,Tufted Duck,1,4,8.9
2022-08-24,Nord,Mallard,1,2,15.0
2022-08-24,Süd,Mallard,1,1,14.5
2022-08-24,Süd,Tufted Duck,1,1,14.5
2022-08-25,Süd,Mallard,1,1,11.7
2022-08-25,Süd,Eurasian Wigeon,1,15,11.7
2022-08-25,Süd,Tufted Duck,1,57,11.7
2022-08-26,Nord,Mallard,1,2,13.9
2022-08-26,Süd,Mallard,1,2,14.0
2022-08-26,Süd,Tufted Duck,1,2,14.0
2022-08-27,Nord,Mallard,1,12,19.0
2022-08-27,Nord,Tufted Duck,1,4,19.0
2022-08-27,Süd,Mallard,1,1,14.0
2022-08-27,Süd,Eurasian Wigeon,1,1,14.0
2022-08-27,Süd,Tufted Duck,1,1,14.0
2022-08-28,Nord,Mallard,1,15,22.5
2022-08-28,Nord,Tufted Duck,1,34,22.5
2022-08-28,Süd,Mallard,1,3,8.0
2022-08-28,Süd,Tufted Duck,1,1,8.0
2022-08-29,Nord,Mallard,1,13,14.8
2022-08-29,Süd,Mallard,1,96,9.2
2022-08-29,Süd,Tufted Duck,1,3,9.2
2022-08-30,Nord,Mallard,1,16,18.7
2022-08-30,Nord,Tufted Duck,1,5,18.7
2022-08-30,Süd,Mallard,1,1,10.9
2022-08-30,Süd,Eurasian Wigeon,1,1,10.9
2022-08-30,Süd,Tufted Duck,1,1,10.9
